"transaction_id","utr_number","user_id","timestamp","amount","sender_vpa","receiver_vpa","merchant_category","location_city","device_id","ip_address","status","failure_reason"
"TXN-88EAF0A7D266476E94","UTR202608152118587D84437A1A","USR00000232","2026-08-15 21:18:58","17342.00","customer232.upi@canara","merchant23@pnb","grocery","Indore","dev-4b431c37f2ce","10.184.71.113","SUCCESS",""
"TXN-377652D434F446E3BF","UTR20260818093858024978414B","USR00000293","2026-08-18 09:38:58","9795.00","customer293.upi@kotak","merchant28@icici","grocery","Surat","dev-7b9c51db8558","10.187.251.55","SUCCESS",""
"TXN-8EA038DE49514B7BA4","UTR202608140433581B8FA465FA","USR00000246","2026-08-14 04:33:58","22974.00","customer246.upi@bob","merchant44@hdfc","subscription","Delhi","dev-bdcf3b8d0f80","10.186.117.137","SUCCESS",""
"TXN-3053D6D0DD274D9B8F","UTR2026082922175891CEE382B1","USR00000047","2026-08-29 22:17:58","11862.00","customer47.upi@pnb","merchant41@icici","gaming","Lucknow","dev-6c85ecb207b8","10.117.44.98","SUCCESS",""
"TXN-27C0B6E9153F466284","UTR20260818031558E4AE5D93EA","USR00000179","2026-08-18 03:15:58","11.00","customer179.upi@icici","merchant28@icici","education","Indore","dev-43137d61660f","10.116.156.79","SUCCESS",""
"TXN-EEC0678973834484B8","UTR20260824081358E68DF5B3BA","USR00000260","2026-08-24 08:13:58","10804.00","customer260.upi@axis","merchant31@axis","subscription","Lucknow","dev-b5266d9b4f2f","10.163.149.173","SUCCESS",""
"TXN-245AB8EBC6044D4495","UTR20260816235358569C2B3482","USR00000182","2026-08-16 23:53:58","14546.00","customer182.upi@bob","merchant1@pnb","food_delivery","Lucknow","dev-df23da926eca","10.205.92.43","FAILED","daily_limit_exceeded"
"TXN-34C69DA001EA403A9D","UTR20260819145658E9DE4FADBD","USR00000124","2026-08-19 14:56:58","3340.00","customer124.upi@axis","merchant33@hdfc","utility","Ahmedabad","dev-f66ddfcdcdb6","10.215.160.44","SUCCESS",""
"TXN-E61AF018B2C943B784","UTR202608121551581D07D1272E","USR00000250","2026-08-12 15:51:58","11496.00","customer250.upi@hdfc","merchant5@icici","fashion","Delhi","dev-5bf51f1c2dfe","10.231.13.132","SUCCESS",""
"TXN-E33B3183667248579F","UTR2026082800545881A70AE04D","USR00000068","2026-08-28 00:54:58","21754.00","customer68.upi@axis","merchant27@icici","travel","Hyderabad","dev-bff20977f102","10.19.28.192","SUCCESS",""
"TXN-7F61A893F09D471492","UTR202608200833587B591963B0","USR00000242","2026-08-20 08:33:58","4657.00","customer242.upi@hdfc","merchant46@sbi","healthcare","Chennai","dev-938b71edc172","10.121.104.211","SUCCESS",""
"TXN-29712FBF68CC4AA580","UTR202608170547583A93014525","USR00000047","2026-08-17 05:47:58","19918.00","customer47.upi@pnb","merchant37@kotak","marketplace","Indore","dev-6c85ecb207b8","10.241.102.78","SUCCESS",""
"TXN-8D0F361C067C416C9C","UTR20260828161058446F3506ED","USR00000127","2026-08-28 16:10:58","16389.00","customer127.upi@pnb","merchant44@sbi","fuel","Lucknow","dev-e97fd7b7ab80","10.92.83.94","SUCCESS",""
"TXN-A6697B72E2E742EBB2","UTR20260820052358AF7381DD51","USR00000043","2026-08-20 05:23:58","17192.00","customer43.upi@icici","merchant44@hdfc","food_delivery","Lucknow","dev-db4a7d954d51","10.62.93.200","SUCCESS",""
"TXN-A056FA6D8125451183","UTR20260826085258967089F6A1","USR00000221","2026-08-26 08:52:58","19184.00","customer221.upi@kotak","merchant31@icici","education","Lucknow","dev-3ee9f5942be5","10.81.198.235","SUCCESS",""
"TXN-F09855540FAC4B348B","UTR2026081011025814BA48162D","USR00000059","2026-08-10 11:02:58","5458.00","customer59.upi@icici","merchant25@pnb","utility","Lucknow","dev-d10f29a1d652","10.105.179.133","SUCCESS",""
"TXN-4C53B9B06E304794AF","UTR20260813064058663B40E196","USR00000293","2026-08-13 06:40:58","1534.00","customer293.upi@kotak","merchant14@icici","food_delivery","Jaipur","dev-7b9c51db8558","10.68.182.114","SUCCESS",""
"TXN-54A5B3D6E03D49BF99","UTR202608161602582A8A128A06","USR00000134","2026-08-16 16:02:58","161.00","customer134.upi@bob","merchant6@canara","utility","Mumbai","dev-1b5933cca47d","10.167.103.142","SUCCESS",""
"TXN-C12E02E04CB447A896","UTR202608122040583B6EF43378","USR00000026","2026-08-12 20:40:58","20205.00","customer26.upi@hdfc","merchant28@sbi","utility","Bengaluru","dev-341fd62bdc76","10.40.144.58","SUCCESS",""
"TXN-80D724B72222456585","UTR20260813175158698111C83D","USR00000067","2026-08-13 17:51:58","13698.00","customer67.upi@icici","merchant11@axis","healthcare","Jaipur","dev-d78b695948a5","10.253.89.128","FAILED","daily_limit_exceeded"
"TXN-F76DE509DC8745B9AA","UTR2026082315575867EDC442F6","USR00000295","2026-08-23 15:57:58","17004.00","customer295.upi@pnb","merchant7@icici","utility","Mumbai","dev-b56b170a9939","10.128.11.33","SUCCESS",""
"TXN-A89DFE75B0A149FD90","UTR202608140950586FAC87EF73","USR00000045","2026-08-14 09:50:58","2585.00","customer45.upi@kotak","merchant9@icici","travel","Lucknow","dev-7175532b65ad","10.202.165.97","SUCCESS",""
"TXN-BBD49A9BFD31406EA1","UTR2026082211275804E9D910E7","USR00000198","2026-08-22 11:27:58","16706.00","customer198.upi@bob","merchant24@icici","gaming","Bengaluru","dev-4234549a8659","10.85.58.72","FAILED","daily_limit_exceeded"
"TXN-DE54077AEA1B44EF93","UTR20260821191058545B025706","USR00000258","2026-08-21 19:10:58","20123.00","customer258.upi@hdfc","merchant13@sbi","utility","Jaipur","dev-4bcea77fec15","10.10.140.29","SUCCESS",""
"TXN-679FE58389C14ECAAC","UTR20260812152058D881D6655E","USR00000236","2026-08-12 15:20:58","16578.00","customer236.upi@axis","merchant34@icici","gaming","Surat","dev-e00d694cf8d8","10.120.17.253","SUCCESS",""
"TXN-0F3FA8822072464D8F","UTR202608162335589BDFE994F0","USR00000022","2026-08-16 23:35:58","12547.00","customer22.upi@bob","merchant20@canara","food_delivery","Delhi","dev-db35c68216bd","10.147.88.246","SUCCESS",""
"TXN-0A902FA47CD24CC49D","UTR2026082217425823FBB6CD66","USR00000241","2026-08-22 17:42:58","9861.00","customer241.upi@sbi","merchant10@hdfc","education","Kolkata","dev-398ea66d9ac7","10.139.126.134","SUCCESS",""
"TXN-663996BC0FDE41C994","UTR20260815144458A91A08A0C5","USR00000019","2026-08-15 14:44:58","7051.00","customer19.upi@icici","merchant49@pnb","utility","Mumbai","dev-a9dc77fbbd1a","10.195.7.173","FAILED","beneficiary_not_found"
"TXN-108989775E694DD592","UTR202608281952583F7B646BDF","USR00000212","2026-08-28 19:52:58","13866.00","customer212.upi@axis","merchant46@axis","subscription","Indore","dev-fe6e010ae7c0","10.8.167.58","SUCCESS",""
"TXN-1CF163B1A8024DEA99","UTR20260813222058C4E84D245E","USR00000161","2026-08-13 22:20:58","3733.00","customer161.upi@sbi","merchant20@hdfc","fashion","Surat","dev-35e156ceb983","10.174.1.213","SUCCESS",""
"TXN-06BDDF10F26B48C88B","UTR2026081122455871EC303E62","USR00000049","2026-08-11 22:45:58","22141.00","customer49.upi@sbi","merchant3@icici","electronics","Ahmedabad","dev-ac693199c453","10.25.59.105","SUCCESS",""
"TXN-27A99BDE0DB4468182","UTR20260815005958AE15F0DCF6","USR00000179","2026-08-15 00:59:58","13500.00","customer179.upi@icici","merchant15@sbi","travel","Chennai","dev-09e72ca25ab9","10.44.126.132","SUCCESS",""
"TXN-BA6220D95EDE41CBB8","UTR202608201208585B0D77854C","USR00000265","2026-08-20 12:08:58","1792.00","customer265.upi@sbi","merchant22@bob","utility","Lucknow","dev-395820dceff6","10.131.54.163","SUCCESS",""
"TXN-791570554130408A88","UTR20260826215558990AAEDA6E","USR00000283","2026-08-26 21:55:58","4518.00","customer283.upi@icici","merchant35@bob","travel","Ahmedabad","dev-406259674944","10.1.104.6","SUCCESS",""
"TXN-999EC2C1A5BC4B8EA2","UTR2026082116595840FF1902A5","USR00000299","2026-08-21 16:59:58","3980.00","customer299.upi@icici","merchant45@icici","grocery","Delhi","dev-2f7cae8e1140","10.77.65.116","SUCCESS",""
"TXN-D0C8B379775B4D2AB0","UTR202608131917582A91D97D83","USR00000291","2026-08-13 19:17:58","4368.00","customer291.upi@icici","merchant12@sbi","utility","Ahmedabad","dev-f64dab938d6a","10.35.140.169","SUCCESS",""
"TXN-C57B871F9D06446FA3","UTR20260823112058C232C84D85","USR00000125","2026-08-23 11:20:58","5339.00","customer125.upi@kotak","merchant37@axis","utility","Chennai","dev-4194b354a3c5","10.86.238.22","SUCCESS",""
"TXN-DC9E1A71589A410BBB","UTR20260815050158E5C90ADC6E","USR00000228","2026-08-15 05:01:58","4767.00","customer228.upi@axis","merchant1@hdfc","fashion","Ahmedabad","dev-aa4891663fe1","10.237.32.63","SUCCESS",""
"TXN-F4A1E7DCF12D492088","UTR20260825122658BAE3B553FC","USR00000280","2026-08-25 12:26:58","22656.00","customer280.upi@canara","merchant33@icici","marketplace","Mumbai","dev-f626f2440af6","10.81.169.22","SUCCESS",""
"TXN-2B229BB2FBF343A189","UTR20260812210758C5CF950D95","USR00000010","2026-08-12 21:07:58","15842.00","customer10.upi@hdfc","merchant34@axis","fashion","Chennai","dev-686fb9da7acb","10.101.105.58","SUCCESS",""
"TXN-13FDE6C62C4742DDAB","UTR202608111530588F5CA9C2E6","USR00000155","2026-08-11 15:30:58","14230.00","customer155.upi@icici","merchant15@bob","travel","Ahmedabad","dev-8e9347f0436f","10.33.254.150","SUCCESS",""
"TXN-285C60842A254E0095","UTR20260825213658B0173CAC65","USR00000034","2026-08-25 21:36:58","24137.00","customer34.upi@hdfc","merchant36@axis","utility","Chennai","dev-3c077367614c","10.202.158.241","SUCCESS",""
"TXN-757DC2566D6843B8A9","UTR20260815164858AFE9C7E1E0","USR00000196","2026-08-15 16:48:58","7765.00","customer196.upi@axis","merchant27@bob","grocery","Indore","dev-7bd64d170f61","10.111.152.199","SUCCESS",""
"TXN-B1C3C960B49E4A8CB6","UTR20260829050258D909D936B0","USR00000272","2026-08-29 05:02:58","12290.00","customer272.upi@canara","merchant5@axis","food_delivery","Ahmedabad","dev-e3c119a906db","10.100.143.172","SUCCESS",""
"TXN-5C6D254278B94EB7A0","UTR20260811110358339F4090B9","USR00000054","2026-08-11 11:03:58","16312.00","customer54.upi@bob","merchant36@canara","education","Lucknow","dev-3b3e2aca9f0a","10.200.229.92","SUCCESS",""
"TXN-98F7576FD61E4DE18E","UTR20260815163258DEBD37556D","USR00000198","2026-08-15 16:32:58","8611.00","customer198.upi@bob","merchant24@icici","grocery","Kolkata","dev-297602d222b8","10.250.201.28","SUCCESS",""
"TXN-E66C720555974316B6","UTR202608280932580F38E8BF4E","USR00000143","2026-08-28 09:32:58","21493.00","customer143.upi@pnb","merchant19@sbi","fuel","Chennai","dev-10facee4926b","10.199.248.174","SUCCESS",""
"TXN-FAFEF029B7D64813AC","UTR20260829154858FCA5BE13DA","USR00000048","2026-08-29 15:48:58","18943.00","customer48.upi@canara","merchant19@sbi","food_delivery","Lucknow","dev-1f37dc7eb422","10.2.34.165","SUCCESS",""
"TXN-567C8DE9E3824894B3","UTR20260812055458BF39A49E35","USR00000274","2026-08-12 05:54:58","18822.00","customer274.upi@hdfc","merchant22@hdfc","grocery","Jaipur","dev-7615e1f39399","10.28.35.184","SUCCESS",""
"TXN-420CF5CA9D31441CA4","UTR202608251854581C4F8EFAA9","USR00000229","2026-08-25 18:54:58","23416.00","customer229.upi@kotak","merchant12@kotak","education","Pune","dev-c52108df2b77","10.69.81.40","FAILED","daily_limit_exceeded"
"TXN-5A5CC0D1931145088F","UTR20260822120458DB7A2CF346","USR00000145","2026-08-22 12:04:58","18594.00","customer145.upi@sbi","merchant13@kotak","grocery","Kolkata","dev-64c8ffeb7b2f","10.53.104.83","SUCCESS",""
"TXN-D0E99FC8E9ED47B69D","UTR20260819082858CB1B197FF0","USR00000201","2026-08-19 08:28:58","360.00","customer201.upi@sbi","merchant9@pnb","fuel","Ahmedabad","dev-faa3424d058c","10.234.106.3","SUCCESS",""
"TXN-962EC38434904C0F95","UTR202608242211586F30172AEB","USR00000042","2026-08-24 22:11:58","16979.00","customer42.upi@hdfc","merchant28@canara","fashion","Mumbai","dev-fda0b38949b3","10.39.83.169","SUCCESS",""
"TXN-E549ED4A663540669C","UTR20260812060058E7DC666D23","USR00000283","2026-08-12 06:00:58","291.00","customer283.upi@icici","merchant8@bob","marketplace","Kolkata","dev-406259674944","10.18.195.146","SUCCESS",""
"TXN-DE8EAD46EE9749DB9F","UTR20260827134558BDE3264EC5","USR00000034","2026-08-27 13:45:58","10610.00","customer34.upi@hdfc","merchant43@bob","subscription","Bengaluru","dev-3c077367614c","10.107.178.156","SUCCESS",""
"TXN-C8C8B9C25ACA4A079A","UTR2026082404585869BCAB9F35","USR00000124","2026-08-24 04:58:58","3727.00","customer124.upi@axis","merchant2@icici","gaming","Surat","dev-f66ddfcdcdb6","10.234.55.20","SUCCESS",""
"TXN-799CDEA592AF44C28F","UTR202608241722581E40E3C064","USR00000118","2026-08-24 17:22:58","13404.00","customer118.upi@bob","merchant23@sbi","utility","Kolkata","dev-9899beab6ed3","10.64.231.44","SUCCESS",""
"TXN-C9D7826E5B5040978B","UTR20260813034058848C802CC8","USR00000096","2026-08-13 03:40:58","21876.00","customer96.upi@canara","merchant23@kotak","utility","Lucknow","dev-db5970a09025","10.239.8.169","SUCCESS",""
"TXN-FB5EC46F031C42E1A5","UTR202608212143587806ECC2B0","USR00000145","2026-08-21 21:43:58","11578.00","customer145.upi@sbi","merchant22@kotak","subscription","Pune","dev-64c8ffeb7b2f","10.188.161.165","SUCCESS",""
"TXN-CB26E36ACA9840CBB5","UTR2026081716385850ABEDE64E","USR00000065","2026-08-17 16:38:58","22959.00","customer65.upi@sbi","merchant40@pnb","marketplace","Chennai","dev-0450d416e71b","10.81.132.30","SUCCESS",""
"TXN-12ED982FB1DA43F18A","UTR202608101552588813B45E2D","USR00000084","2026-08-10 15:52:58","4366.00","customer84.upi@axis","merchant17@canara","travel","Kolkata","dev-39e99f4077f2","10.114.81.213","SUCCESS",""
"TXN-A858467B7E8C4014A5","UTR20260821182158EEFE89FD3F","USR00000065","2026-08-21 18:21:58","20363.00","customer65.upi@sbi","merchant42@axis","food_delivery","Mumbai","dev-0d275bac08f7","10.56.196.148","SUCCESS",""
"TXN-E15A62D80FBC497B84","UTR2026082201375803708A8F02","USR00000085","2026-08-22 01:37:58","21669.00","customer85.upi@kotak","merchant49@icici","fashion","Jaipur","dev-58cbb4340ee2","10.118.1.7","SUCCESS",""
"TXN-5CDB835995FB4601B0","UTR20260827110558B822E736B3","USR00000284","2026-08-27 11:05:58","24799.00","customer284.upi@axis","merchant3@bob","fuel","Bengaluru","dev-498138cd9c97","10.147.216.194","SUCCESS",""
"TXN-BAEEF959BD9D4E1CAD","UTR2026082304355805F2933005","USR00000186","2026-08-23 04:35:58","2803.00","customer186.upi@hdfc","merchant22@hdfc","grocery","Indore","dev-c06b32122b92","10.24.139.79","SUCCESS",""
"TXN-B0293C8E0D0746BC92","UTR20260828022658D62B690D62","USR00000197","2026-08-28 02:26:58","15737.00","customer197.upi@kotak","merchant32@sbi","utility","Pune","dev-e083b2b3be13","10.202.79.247","SUCCESS",""
"TXN-8F06F1E1F7DD48878D","UTR2026081912165882F0EF51A1","USR00000243","2026-08-19 12:16:58","17634.00","customer243.upi@icici","merchant13@canara","travel","Jaipur","dev-b2aa38889f39","10.42.24.147","SUCCESS",""
"TXN-404DFEB8B5BA4A3D90","UTR20260819154058E0ACB0F01A","USR00000203","2026-08-19 15:40:58","19877.00","customer203.upi@icici","merchant45@axis","food_delivery","Jaipur","dev-bdd422455858","10.81.234.82","SUCCESS",""
"TXN-6F85DD63A05D4070B8","UTR202608131354582BFF265236","USR00000263","2026-08-13 13:54:58","18540.00","customer263.upi@pnb","merchant19@canara","marketplace","Pune","dev-f38a385feb7a","10.170.44.11","SUCCESS",""
"TXN-A64FCA7B876244B889","UTR20260814115958A884B8897B","USR00000234","2026-08-14 11:59:58","18612.00","customer234.upi@hdfc","merchant46@hdfc","fuel","Lucknow","dev-fa0b9f46127b","10.158.220.126","SUCCESS",""
"TXN-132B688F1DF6436B85","UTR202608161319580C5E192DEE","USR00000091","2026-08-16 13:19:58","9178.00","customer91.upi@icici","merchant39@hdfc","utility","Delhi","dev-ef4efdd54a6a","10.4.159.10","SUCCESS",""
"TXN-1C5983D52D4243D8A7","UTR20260826165058C19D147541","USR00000120","2026-08-26 16:50:58","1527.00","customer120.upi@canara","merchant30@icici","grocery","Indore","dev-da1821edce3f","10.76.145.136","SUCCESS",""
"TXN-94F1A2C0BF2043ECB1","UTR2026081408255886EA29856B","USR00000023","2026-08-14 08:25:58","14618.00","customer23.upi@pnb","merchant14@canara","utility","Ahmedabad","dev-1c8dd67a0ce9","10.136.130.223","FAILED","insufficient_balance"
"TXN-95CAB6F93EFF408E9E","UTR20260816035158777B048E7C","USR00000192","2026-08-16 03:51:58","3575.00","customer192.upi@canara","merchant10@bob","healthcare","Bengaluru","dev-df68bf009686","10.25.5.104","SUCCESS",""
"TXN-91932BF198F24F6283","UTR202608141757583785548F01","USR00000069","2026-08-14 17:57:58","10592.00","customer69.upi@kotak","merchant30@axis","subscription","Bengaluru","dev-c608f99c3229","10.111.210.14","SUCCESS",""
"TXN-CA604B9CF166400AB9","UTR20260812100658E6994F1F21","USR00000070","2026-08-12 10:06:58","13126.00","customer70.upi@bob","merchant5@pnb","fashion","Jaipur","dev-a39d3668049f","10.0.36.242","SUCCESS",""
"TXN-EC7CC2A159F442D89B","UTR20260826123458826ECE5AA0","USR00000048","2026-08-26 12:34:58","8356.00","customer48.upi@canara","merchant15@sbi","education","Jaipur","dev-1f37dc7eb422","10.33.91.38","SUCCESS",""
"TXN-A9FA005D650F464E9A","UTR20260819034958E04A556FDB","USR00000193","2026-08-19 03:49:58","1402.00","customer193.upi@sbi","merchant36@canara","subscription","Lucknow","dev-c91964407d2e","10.100.93.85","SUCCESS",""
"TXN-B107B64363B64564BF","UTR202608210646586C4361646A","USR00000064","2026-08-21 06:46:58","9965.00","customer64.upi@canara","merchant47@bob","gaming","Mumbai","dev-123feeb5b3af","10.156.56.103","SUCCESS",""
"TXN-F0AFB600C3044537BA","UTR20260811205258DB5B9ACDC1","USR00000163","2026-08-11 20:52:58","480.00","customer163.upi@icici","merchant48@icici","fuel","Ahmedabad","dev-abf5aececf4f","10.64.235.127","FAILED","insufficient_balance"
"TXN-33C1A3E7D1564A99B6","UTR2026082108005819F15C3408","USR00000242","2026-08-21 08:00:58","19392.00","customer242.upi@hdfc","merchant27@pnb","gaming","Chennai","dev-938b71edc172","10.157.107.249","SUCCESS",""
"TXN-011CC6305C1D464E9B","UTR202608271935580F69D7CD45","USR00000114","2026-08-27 19:35:58","15318.00","customer114.upi@hdfc","merchant5@axis","electronics","Pune","dev-aa54ccc7efc0","10.247.85.131","SUCCESS",""
"TXN-76CD0F7CAF054EDDA8","UTR20260825052058C37C818D7A","USR00000214","2026-08-25 05:20:58","3026.00","customer214.upi@bob","merchant12@kotak","electronics","Surat","dev-ceefa422ab6a","10.25.24.14","SUCCESS",""
"TXN-CD5282DBCB6247D298","UTR20260822185658FA5C7E81DC","USR00000057","2026-08-22 18:56:58","6017.00","customer57.upi@sbi","merchant30@canara","utility","Lucknow","dev-fa250fea1d7c","10.127.15.203","SUCCESS",""
"TXN-1EFED3660A454D4E8F","UTR20260810231458A8561DF51C","USR00000045","2026-08-10 23:14:58","20789.00","customer45.upi@kotak","merchant41@icici","healthcare","Delhi","dev-7175532b65ad","10.183.28.174","SUCCESS",""
"TXN-39494D03B3A947948B","UTR202608281235581FC205A1A8","USR00000024","2026-08-28 12:35:58","3729.00","customer24.upi@canara","merchant6@icici","travel","Ahmedabad","dev-b6021500aa1b","10.229.203.133","FAILED","bank_timeout"
"TXN-AAC90CA0705842C989","UTR202608182302585AC3B1EC1F","USR00000234","2026-08-18 23:02:58","19965.00","customer234.upi@hdfc","merchant7@pnb","fashion","Hyderabad","dev-fa0b9f46127b","10.100.45.45","SUCCESS",""
"TXN-EEB5217B932F4D9997","UTR2026082210155863B98FD1FD","USR00000013","2026-08-22 10:15:58","18740.00","customer13.upi@kotak","merchant32@hdfc","travel","Bengaluru","dev-0d12bed354ce","10.44.104.24","SUCCESS",""
"TXN-274AC70A98AF48BD91","UTR202608211102589E490290AC","USR00000167","2026-08-21 11:02:58","9356.00","customer167.upi@pnb","merchant13@hdfc","grocery","Kolkata","dev-455265b3db1e","10.201.58.179","SUCCESS",""
"TXN-5E3CA39CAC5448DBA7","UTR2026082910435818479692B9","USR00000110","2026-08-29 10:43:58","14117.00","customer110.upi@bob","merchant30@canara","marketplace","Delhi","dev-b9bc36be12f3","10.213.200.98","FAILED","daily_limit_exceeded"
"TXN-32905036D55A43338C","UTR20260817182958D4E283149D","USR00000191","2026-08-17 18:29:58","7428.00","customer191.upi@pnb","merchant33@axis","grocery","Mumbai","dev-8e71ff157f77","10.7.177.174","SUCCESS",""
"TXN-489E59B4EFDA40BE8D","UTR20260817113058EFC3EF7FBE","USR00000221","2026-08-17 11:30:58","7725.00","customer221.upi@kotak","merchant13@icici","grocery","Bengaluru","dev-3ee9f5942be5","10.183.66.96","SUCCESS",""
"TXN-6583391EF550461894","UTR2026081403585810E7384453","USR00000250","2026-08-14 03:58:58","18550.00","customer250.upi@hdfc","merchant38@sbi","fashion","Pune","dev-2146437f2b4a","10.232.249.171","SUCCESS",""
"TXN-097C0C0EC7824C3584","UTR20260820180658B279835C36","USR00000280","2026-08-20 18:06:58","11898.00","customer280.upi@canara","merchant24@canara","utility","Bengaluru","dev-ee128d25135a","10.94.170.56","SUCCESS",""
"TXN-561F08207DAA4E0AAF","UTR202608271616584C0DB140DD","USR00000194","2026-08-27 16:16:58","12862.00","customer194.upi@hdfc","merchant23@icici","utility","Jaipur","dev-fae3997d3bb0","10.205.81.157","SUCCESS",""
"TXN-64F37019873D408CB5","UTR202608291739582C85B41A73","USR00000132","2026-08-29 17:39:58","23583.00","customer132.upi@axis","merchant23@pnb","travel","Delhi","dev-417d1164031e","10.184.151.41","SUCCESS",""
"TXN-234B95169A9A447AAB","UTR20260822153858D3C766C730","USR00000186","2026-08-22 15:38:58","17256.00","customer186.upi@hdfc","merchant14@hdfc","fuel","Ahmedabad","dev-006b15cd629b","10.159.151.124","SUCCESS",""
"TXN-6A1A676BC3B041EA84","UTR20260817150358558434B818","USR00000032","2026-08-17 15:03:58","12149.00","customer32.upi@canara","merchant39@bob","fuel","Jaipur","dev-6b4f1affd52b","10.100.130.115","SUCCESS",""
"TXN-F4C43DF80C7E446D82","UTR202608171909585270E9215C","USR00000297","2026-08-17 19:09:58","7707.00","customer297.upi@sbi","merchant14@axis","education","Jaipur","dev-b27370cf96e7","10.57.225.93","SUCCESS",""
"TXN-637A5E3533DB4033BE","UTR20260829020058ED1777836F","USR00000165","2026-08-29 02:00:58","3882.00","customer165.upi@kotak","merchant14@sbi","electronics","Bengaluru","dev-13d106354073","10.149.76.228","SUCCESS",""
"TXN-43057655C7C24D57A0","UTR20260828030958F9DDDAF9D4","USR00000110","2026-08-28 03:09:58","2871.00","customer110.upi@bob","merchant6@icici","marketplace","Pune","dev-b9bc36be12f3","10.26.202.188","SUCCESS",""
"TXN-7471437D94A9477D9F","UTR202608130412583D2B17CCA6","USR00000231","2026-08-13 04:12:58","1994.00","customer231.upi@pnb","merchant19@pnb","electronics","Mumbai","dev-9a30a2e3518e","10.73.120.190","SUCCESS",""
"TXN-4F9AC3BD2307420FA3","UTR202608202107583D72EC6BFF","USR00000183","2026-08-20 21:07:58","6263.00","customer183.upi@pnb","merchant37@icici","gaming","Delhi","dev-779741249a7e","10.218.90.30","SUCCESS",""
"TXN-F285E8F02C514B02AA","UTR202608262311588AB98469F5","USR00000102","2026-08-26 23:11:58","23072.00","customer102.upi@bob","merchant38@kotak","marketplace","Indore","dev-0b481f6ebd07","10.2.107.217","SUCCESS",""
"TXN-EDD38FAE957D40F188","UTR2026081017305826334E14EB","USR00000216","2026-08-10 17:30:58","19665.00","customer216.upi@canara","merchant9@axis","utility","Kolkata","dev-4060683765ca","10.193.250.68","SUCCESS",""
"TXN-995CF7BE27954653A7","UTR20260823021658DF2CF57FF2","USR00000073","2026-08-23 02:16:58","1462.00","customer73.upi@sbi","merchant19@hdfc","electronics","Bengaluru","dev-c489624b4abb","10.22.140.226","SUCCESS",""
"TXN-6DC77C24156744C09F","UTR2026082916455835875837E8","USR00000260","2026-08-29 16:45:58","9410.00","customer260.upi@axis","merchant30@sbi","grocery","Chennai","dev-b5266d9b4f2f","10.164.183.188","SUCCESS",""
"TXN-0854D984ACA049928A","UTR2026082516295869BD4A6773","USR00000248","2026-08-25 16:29:58","22471.00","customer248.upi@canara","merchant21@kotak","marketplace","Bengaluru","dev-cd8ec9d4e0f4","10.240.202.115","SUCCESS",""
"TXN-B69766A20C204556A5","UTR20260827024358FD1205BDB5","USR00000002","2026-08-27 02:43:58","17253.00","customer2.upi@hdfc","merchant33@sbi","travel","Hyderabad","dev-412d4224d548","10.117.254.227","SUCCESS",""
"TXN-6806BD2A3C844485A2","UTR202608191301581C60A9F640","USR00000090","2026-08-19 13:01:58","20133.00","customer90.upi@hdfc","merchant5@axis","grocery","Surat","dev-d7ae55839d25","10.25.11.149","SUCCESS",""
"TXN-4B1A14D80F014776B9","UTR20260810031658774DAE6C76","USR00000081","2026-08-10 03:16:58","3024.00","customer81.upi@sbi","merchant5@hdfc","fuel","Delhi","dev-01e5cc3f986a","10.111.110.123","FAILED","invalid_upi_pin"
"TXN-AA8E6D031BA9429F84","UTR20260818021158A430F9CDB2","USR00000114","2026-08-18 02:11:58","23016.00","customer114.upi@hdfc","merchant39@pnb","education","Lucknow","dev-aa54ccc7efc0","10.181.206.160","SUCCESS",""
"TXN-92579B0A22CA4F4199","UTR20260819080558CEC3DE1F4D","USR00000206","2026-08-19 08:05:58","20537.00","customer206.upi@bob","merchant21@hdfc","fuel","Delhi","dev-6cb0a4591a68","10.94.62.2","SUCCESS",""
"TXN-21F491FB7D31412891","UTR2026082519185860491F85D5","USR00000026","2026-08-25 19:18:58","17872.00","customer26.upi@hdfc","merchant24@pnb","subscription","Kolkata","dev-341fd62bdc76","10.190.152.177","SUCCESS",""
"TXN-0F431DAB9F8747FE99","UTR20260822032558222E618C17","USR00000195","2026-08-22 03:25:58","13493.00","customer195.upi@icici","merchant25@bob","electronics","Delhi","dev-d93532293a07","10.34.94.198","SUCCESS",""
"TXN-B532D24482E94B57B6","UTR2026081802415838DD75896C","USR00000189","2026-08-18 02:41:58","10484.00","customer189.upi@kotak","merchant13@axis","grocery","Jaipur","dev-61a0863341a2","10.159.79.50","SUCCESS",""
"TXN-432AB923EAB4412591","UTR2026082014275878B4D5285A","USR00000265","2026-08-20 14:27:58","12394.00","customer265.upi@sbi","merchant25@sbi","travel","Indore","dev-a4ddc107c0fe","10.112.169.135","SUCCESS",""
"TXN-E0126DFBD2734101B7","UTR202608201257584B6F4324E2","USR00000158","2026-08-20 12:57:58","9671.00","customer158.upi@bob","merchant18@kotak","grocery","Kolkata","dev-afd585eb34d9","10.25.215.126","FAILED","beneficiary_not_found"
"TXN-6125ADD518D748E2B0","UTR20260811064358127F68A07A","USR00000020","2026-08-11 06:43:58","7504.00","customer20.upi@axis","merchant14@kotak","food_delivery","Hyderabad","dev-b7bad675c1c9","10.252.218.184","SUCCESS",""
